transaction_id,user_id,date,category,amount
TXN0045662,U07714,2025-03-17,Crypto,594.11
TXN0045663,U06172,2025-12-21,Transport,9.48
TXN0045664,U07899,2025-11-29,Food & Drink,61.55
TXN0045665,U03041,2025-11-07,Crypto,732.7
TXN0045666,U03935,2025-03-04,Transfer,1885.52
TXN0045667,U01973,2025-01-27,Transfer,132.12
TXN0045668,U07508,2025-11-06,Crypto,311.11
TXN0045669,U07802,2025-09-04,Stocks,437.08
TXN0045670,U05431,2024-12-08,Bills,288.22
TXN0045671,U03144,2024-05-21,Shopping,121.81
TXN0045672,U02476,2025-12-28,Stocks,2048.83
TXN0045673,U06938,2024-10-09,Bills,325.55
TXN0045674,U07314,2025-12-29,Food & Drink,53.66
TXN0045675,U03601,2025-07-24,Food & Drink,6.54
TXN0045676,U01559,2024-12-25,Travel,1454.87
TXN0045677,U02474,2025-07-06,Bills,284.05
TXN0045678,U01340,2025-09-01,Shopping,74.41
TXN0045679,U04135,2025-01-26,Food & Drink,48.44
TXN0045680,U05954,2025-09-23,Shopping,36.9
TXN0045681,U01772,2025-10-19,Entertainment,70.07
TXN0045682,U01126,2025-02-09,Shopping,199.5
TXN0045683,U02388,2025-02-07,Shopping,111.59
TXN0045684,U03532,2025-06-03,Food & Drink,28.75
TXN0045685,U07801,2025-12-14,Shopping,51.61
TXN0045686,U04161,2025-06-15,Bills,479.4
TXN0045687,U02706,2025-12-25,Bills,98.53
TXN0045688,U00756,2025-06-09,Shopping,147.26
TXN0045689,U00151,2025-07-21,Travel,534.91
TXN0045690,U02099,2025-05-14,Travel,1341.96
TXN0045691,U04741,2025-10-15,Transport,17.59
TXN0045692,U00159,2025-11-12,Food & Drink,3.71
TXN0045693,U04650,2025-03-28,Food & Drink,14.35
TXN0045694,U00652,2025-10-22,Crypto,935.9
TXN0045695,U07300,2024-08-24,Shopping,74.78
TXN0045696,U02854,2025-08-26,Bills,325.79
TXN0045697,U07177,2025-10-26,Shopping,134.94
TXN0045698,U00082,2024-09-14,Travel,1804.02
TXN0045699,U04603,2025-06-12,Food & Drink,24.86
TXN0045700,U00599,2025-07-16,Bills,316.98
TXN0045701,U01695,2025-12-05,Shopping,199.29
TXN0045702,U06393,2025-12-24,Transfer,943.44
TXN0045703,U03380,2024-08-01,Crypto,914.0
TXN0045704,U00058,2025-02-04,Bills,384.92
TXN0045705,U01414,2024-12-12,Food & Drink,60.38
TXN0045706,U04608,2025-11-11,Food & Drink,26.2
TXN0045707,U06663,2025-06-09,Bills,450.85
TXN0045708,U02868,2025-12-10,Bills,281.62
TXN0045709,U06030,2025-06-14,Transfer,546.22
TXN0045710,U03196,2025-02-24,Shopping,153.71
TXN0045711,U00514,2025-04-14,Food & Drink,66.55
TXN0045712,U03114,2024-10-02,Food & Drink,20.67
TXN0045713,U00156,2025-11-30,Transfer,904.54
TXN0045714,U03948,2024-12-14,Transport,5.5
TXN0045715,U04210,2025-04-18,Shopping,111.57
TXN0045716,U01318,2024-08-26,Shopping,60.19
TXN0045717,U05066,2025-02-17,Shopping,144.9
TXN0045718,U05451,2025-07-27,Shopping,96.02
TXN0045719,U00875,2025-09-15,Food & Drink,42.31
TXN0045720,U07959,2025-11-07,Bills,447.43
TXN0045721,U00267,2025-12-28,Entertainment,62.53
TXN0045722,U07338,2025-09-27,Entertainment,113.7
TXN0045723,U06036,2025-09-18,Shopping,191.23
TXN0045724,U07598,2025-05-08,Food & Drink,9.95
TXN0045725,U01038,2025-01-19,Shopping,134.27
TXN0045726,U02854,2025-02-09,Shopping,179.85
TXN0045727,U00059,2025-08-12,Food & Drink,63.16
TXN0045728,U00864,2025-07-10,Crypto,30.02
TXN0045729,U02214,2025-12-15,Shopping,11.28
TXN0045730,U07579,2025-02-07,Shopping,95.24
TXN0045731,U01295,2025-11-18,Crypto,941.66
TXN0045732,U06815,2025-12-29,Transfer,1617.46
TXN0045733,U02424,2025-04-08,Shopping,22.64
TXN0045734,U03886,2025-12-08,Travel,1401.15
TXN0045735,U02783,2025-06-19,Entertainment,102.75
TXN0045736,U01890,2025-11-15,Shopping,193.83
TXN0045737,U07337,2025-07-03,Shopping,77.96
TXN0045738,U01227,2025-11-11,Food & Drink,22.41
TXN0045739,U02869,2024-06-13,Shopping,193.21
TXN0045740,U04509,2025-05-27,Entertainment,12.48
TXN0045741,U04728,2025-06-12,Shopping,145.52
TXN0045742,U07880,2024-11-13,Shopping,46.63
TXN0045743,U04314,2025-10-23,Bills,432.1
TXN0045744,U00603,2024-11-03,Bills,100.72
TXN0045745,U02234,2025-10-27,Food & Drink,18.64
TXN0045746,U02291,2025-07-07,Food & Drink,32.76
TXN0045747,U00986,2025-10-01,Shopping,170.63
TXN0045748,U00174,2025-06-20,Food & Drink,29.08
TXN0045749,U04706,2025-07-07,Food & Drink,7.05
TXN0045750,U07290,2025-04-15,Crypto,691.67
TXN0045751,U02381,2025-07-12,Bills,198.91
TXN0045752,U07891,2025-07-31,Shopping,18.04
TXN0045753,U04737,2025-12-24,Entertainment,67.55
TXN0045754,U03667,2025-12-05,Food & Drink,54.46
TXN0045755,U05683,2025-07-21,Shopping,76.83
TXN0045756,U01363,2025-04-26,Shopping,63.12
TXN0045757,U03941,2025-12-03,Travel,2281.93
TXN0045758,U02848,2025-09-15,Food & Drink,43.89
TXN0045759,U05367,2025-11-27,Shopping,192.42
TXN0045760,U00729,2025-11-27,Transfer,718.51
TXN0045761,U05518,2025-12-31,Entertainment,124.55
TXN0045762,U04961,2025-11-22,Transfer,1732.04
TXN0045763,U03678,2025-12-05,Stocks,3974.73
TXN0045764,U03484,2025-10-21,Entertainment,103.0
TXN0045765,U02356,2025-12-20,Crypto,788.28
TXN0045766,U07329,2025-05-04,Shopping,177.75
TXN0045767,U00448,2025-12-30,Shopping,71.41
TXN0045768,U01417,2025-08-30,Bills,174.93
TXN0045769,U05238,2025-10-21,Transfer,86.45
TXN0045770,U06837,2025-12-09,Travel,1447.92
TXN0045771,U01981,2025-11-01,Crypto,553.13
TXN0045772,U02995,2025-12-30,Transport,56.48
TXN0045773,U03522,2025-04-02,Shopping,148.44
TXN0045774,U05558,2025-12-29,Transport,38.36
TXN0045775,U03704,2025-04-01,Shopping,37.89
TXN0045776,U00131,2025-01-09,Bills,105.74
TXN0045777,U06637,2025-08-22,Crypto,975.21
TXN0045778,U06772,2024-09-24,Bills,458.83
TXN0045779,U03935,2025-03-30,Transfer,890.13
TXN0045780,U02969,2025-06-13,Shopping,183.34
TXN0045781,U00911,2025-09-14,Shopping,124.71
TXN0045782,U03436,2025-08-05,Food & Drink,67.42
TXN0045783,U03060,2024-05-28,Crypto,269.66
TXN0045784,U06052,2025-06-04,Transfer,1177.02
TXN0045785,U00851,2025-12-27,Shopping,33.56
TXN0045786,U04673,2025-10-07,Shopping,187.43
TXN0045787,U02324,2025-07-07,Shopping,10.8
TXN0045788,U03380,2025-11-02,Food & Drink,51.71
TXN0045789,U02640,2025-04-07,Travel,1169.28
TXN0045790,U06509,2025-08-04,Entertainment,138.88
TXN0045791,U00808,2024-10-20,Bills,33.84
TXN0045792,U00446,2025-08-18,Shopping,6.96
TXN0045793,U05051,2025-03-30,Shopping,5.58
TXN0045794,U02522,2025-04-16,Transport,57.56
TXN0045795,U00720,2025-11-03,Crypto,10.43
TXN0045796,U07799,2024-11-07,Transport,21.15
TXN0045797,U03079,2025-05-25,Travel,800.16
TXN0045798,U04658,2025-12-12,Transport,5.56
TXN0045799,U05262,2025-11-06,Transfer,1723.32
TXN0045800,U04920,2025-10-22,Bills,231.87
TXN0045801,U00256,2024-08-10,Shopping,152.26
TXN0045802,U00048,2024-10-06,Bills,291.28
TXN0045803,U01576,2025-02-01,Food & Drink,39.93
TXN0045804,U01087,2025-02-23,Transfer,1733.36
TXN0045805,U02785,2025-12-19,Entertainment,7.59
TXN0045806,U05336,2025-09-13,Bills,143.04
TXN0045807,U04161,2025-08-08,Bills,354.38
TXN0045808,U04099,2025-12-16,Shopping,55.66
TXN0045809,U04958,2025-12-02,Transport,10.9
TXN0045810,U00203,2025-06-25,Transfer,71.68
TXN0045811,U06195,2024-07-14,Food & Drink,10.12
TXN0045812,U03393,2025-06-14,Shopping,55.59
TXN0045813,U05637,2024-10-05,Transfer,1350.86
TXN0045814,U00338,2025-02-07,Bills,448.44
TXN0045815,U00095,2025-05-24,Transfer,1860.63
TXN0045816,U02734,2025-12-20,Food & Drink,28.73
TXN0045817,U02539,2025-02-12,Crypto,828.37
TXN0045818,U02156,2025-07-01,Shopping,161.95
TXN0045819,U03859,2024-11-28,Travel,455.45
TXN0045820,U02790,2025-11-27,Shopping,124.11
TXN0045821,U05893,2025-12-11,Transport,13.61
TXN0045822,U02104,2025-01-01,Stocks,2187.92
TXN0045823,U01939,2025-12-29,Food & Drink,10.26
TXN0045824,U00708,2025-05-18,Travel,974.45
TXN0045825,U07854,2025-03-31,Food & Drink,34.45
TXN0045826,U06782,2025-08-15,Food & Drink,46.48
TXN0045827,U03494,2024-12-21,Bills,185.78
TXN0045828,U04112,2025-11-24,Bills,380.49
TXN0045829,U06677,2025-11-04,Bills,278.94
TXN0045830,U01723,2025-12-25,Travel,1798.0
TXN0045831,U02387,2025-11-01,Shopping,148.96
TXN0045832,U04030,2025-08-13,Bills,367.4
TXN0045833,U06247,2025-06-05,Bills,271.28
TXN0045834,U01467,2025-11-10,Bills,141.74
TXN0045835,U05537,2024-12-17,Food & Drink,36.73
TXN0045836,U04206,2025-12-19,Shopping,164.37
TXN0045837,U03747,2025-11-20,Food & Drink,24.33
TXN0045838,U02661,2025-04-23,Shopping,35.3
TXN0045839,U06912,2025-06-29,Transport,59.61
TXN0045840,U05864,2025-12-15,Food & Drink,24.16
TXN0045841,U02648,2025-11-03,Stocks,2391.77
TXN0045842,U06482,2025-04-16,Crypto,465.2
TXN0045843,U02964,2025-05-06,Bills,149.69
TXN0045844,U06320,2024-06-04,Transport,25.67
TXN0045845,U01244,2025-01-22,Bills,481.52
TXN0045846,U06576,2025-11-12,Shopping,142.57
TXN0045847,U01990,2025-11-06,Bills,33.08
TXN0045848,U05879,2025-11-09,Shopping,67.3
TXN0045849,U05340,2025-12-20,Transfer,1223.58
TXN0045850,U02704,2024-12-10,Entertainment,29.93
TXN0045851,U06178,2025-09-05,Transfer,239.26
TXN0045852,U02526,2025-04-21,Shopping,124.7
TXN0045853,U02171,2024-06-01,Travel,429.9
TXN0045854,U03370,2024-09-07,Food & Drink,79.05
TXN0045855,U08000,2025-09-17,Crypto,55.74
TXN0045856,U05560,2025-12-24,Entertainment,54.75
TXN0045857,U06515,2025-08-27,Crypto,764.14
TXN0045858,U04971,2024-12-28,Transfer,1963.53
TXN0045859,U06689,2025-12-25,Food & Drink,6.55
TXN0045860,U01952,2025-09-04,Shopping,50.96
TXN0045861,U06476,2025-11-23,Shopping,13.55
TXN0045862,U04384,2025-04-23,Entertainment,85.99
TXN0045863,U07814,2025-08-18,Transport,48.63
TXN0045864,U03719,2025-10-04,Food & Drink,17.87
TXN0045865,U01226,2025-03-03,Shopping,164.62
TXN0045866,U03131,2025-06-10,Food & Drink,30.36
TXN0045867,U02894,2024-08-20,Transfer,347.88
TXN0045868,U07611,2025-11-27,Food & Drink,17.49
TXN0045869,U07168,2024-10-17,Shopping,73.06
TXN0045870,U06396,2025-05-08,Crypto,723.45
TXN0045871,U02568,2025-11-26,Transfer,1598.86
TXN0045872,U01546,2025-07-18,Transport,12.4
TXN0045873,U06211,2024-07-08,Shopping,140.31
TXN0045874,U04520,2024-10-09,Travel,904.92
TXN0045875,U00570,2025-02-28,Shopping,160.82
TXN0045876,U04216,2024-09-14,Stocks,1459.54
TXN0045877,U05103,2025-12-31,Shopping,18.27
TXN0045878,U05606,2025-12-24,Shopping,174.11
TXN0045879,U04102,2025-10-23,Shopping,111.96
TXN0045880,U02004,2025-03-26,Entertainment,140.8
TXN0045881,U07132,2025-09-05,Transfer,652.05
TXN0045882,U00393,2025-05-06,Transport,51.81
TXN0045883,U07496,2025-12-11,Transfer,105.33
TXN0045884,U06992,2025-11-13,Transfer,735.23
TXN0045885,U06260,2025-12-01,Entertainment,56.95
TXN0045886,U07925,2025-04-25,Shopping,66.98
TXN0045887,U00862,2025-10-24,Food & Drink,12.87
TXN0045888,U04039,2025-09-24,Food & Drink,32.45
TXN0045889,U06375,2025-12-09,Bills,339.03
TXN0045890,U00996,2025-11-28,Travel,276.78
TXN0045891,U07161,2025-06-29,Entertainment,15.99
TXN0045892,U02346,2025-04-28,Transport,20.11
TXN0045893,U00985,2025-04-16,Food & Drink,73.43
TXN0045894,U03262,2025-05-24,Bills,485.54
TXN0045895,U02646,2024-08-24,Stocks,486.82
TXN0045896,U07123,2025-10-15,Shopping,140.44
TXN0045897,U04255,2025-12-11,Food & Drink,4.9
TXN0045898,U06315,2024-10-05,Transport,38.72
TXN0045899,U07130,2025-12-05,Entertainment,11.55
TXN0045900,U07913,2025-02-13,Food & Drink,56.48
TXN0045901,U06672,2025-08-26,Shopping,66.79
TXN0045902,U01168,2025-07-30,Bills,391.5
TXN0045903,U01131,2025-06-25,Bills,407.79
TXN0045904,U01850,2025-10-18,Food & Drink,73.36
TXN0045905,U01461,2024-07-15,Shopping,101.91
TXN0045906,U07275,2025-04-16,Food & Drink,75.87
TXN0045907,U00903,2025-09-03,Bills,480.86
TXN0045908,U03317,2025-07-06,Bills,266.57
TXN0045909,U04845,2025-06-17,Stocks,3098.08
TXN0045910,U01596,2025-12-08,Shopping,174.11
TXN0045911,U04986,2025-12-05,Transfer,1429.71
TXN0045912,U04586,2025-12-27,Entertainment,36.51
TXN0045913,U01195,2024-10-20,Transport,48.47
TXN0045914,U04242,2025-09-29,Entertainment,104.72
TXN0045915,U02664,2025-12-11,Bills,365.66
TXN0045916,U04497,2025-08-20,Transport,28.3
TXN0045917,U07875,2025-09-06,Transport,35.74
TXN0045918,U00651,2025-10-30,Food & Drink,24.98
TXN0045919,U07644,2025-12-15,Food & Drink,17.29
TXN0045920,U02081,2025-01-30,Transport,55.36
TXN0045921,U07134,2024-06-22,Shopping,22.98
TXN0045922,U05384,2025-12-27,Shopping,40.26
TXN0045923,U00111,2025-11-13,Transport,27.8
TXN0045924,U02026,2024-11-22,Entertainment,69.04
TXN0045925,U06206,2025-12-02,Travel,2874.51
TXN0045926,U01103,2025-12-31,Shopping,119.87
TXN0045927,U07865,2025-11-09,Stocks,4445.06
TXN0045928,U05814,2025-06-19,Shopping,75.89
TXN0045929,U03082,2025-10-04,Shopping,96.79
TXN0045930,U06248,2025-11-21,Travel,1429.72
TXN0045931,U07043,2024-10-31,Crypto,900.67
TXN0045932,U00278,2025-11-01,Food & Drink,41.82
TXN0045933,U02685,2025-10-04,Shopping,22.44
TXN0045934,U06419,2025-12-01,Bills,129.93
TXN0045935,U03824,2025-11-20,Transfer,250.24
TXN0045936,U07518,2025-09-11,Shopping,77.14
TXN0045937,U01586,2025-12-01,Crypto,173.0
TXN0045938,U06093,2025-12-04,Shopping,7.1
TXN0045939,U00383,2025-06-12,Food & Drink,51.62
TXN0045940,U06721,2025-06-08,Transport,50.6
TXN0045941,U07636,2025-11-10,Bills,131.2
TXN0045942,U01587,2024-11-07,Transport,5.72
TXN0045943,U06549,2024-11-13,Transport,20.24
TXN0045944,U00042,2025-11-15,Entertainment,123.26
TXN0045945,U03850,2025-09-21,Food & Drink,23.26
TXN0045946,U02963,2025-10-09,Bills,296.03
TXN0045947,U05037,2025-10-30,Bills,380.49
TXN0045948,U00892,2025-11-26,Bills,70.75
TXN0045949,U07584,2025-01-18,Bills,98.81
TXN0045950,U03167,2025-12-01,Bills,275.65
TXN0045951,U00874,2025-08-27,Transfer,625.86
TXN0045952,U05794,2025-09-18,Transport,31.65
TXN0045953,U01501,2025-05-11,Shopping,197.02
TXN0045954,U04566,2025-12-21,Crypto,464.77
TXN0045955,U06115,2024-10-19,Bills,382.53
TXN0045956,U05465,2025-10-24,Bills,405.11
TXN0045957,U04867,2025-04-28,Shopping,23.1
TXN0045958,U07288,2025-06-21,Bills,239.47
TXN0045959,U05887,2025-12-23,Transfer,1839.65
TXN0045960,U05164,2025-09-16,Entertainment,69.85
TXN0045961,U07914,2025-02-26,Crypto,852.7
TXN0045962,U07242,2025-05-05,Shopping,85.86
TXN0045963,U07089,2025-03-22,Bills,293.03
TXN0045964,U04744,2025-11-01,Transfer,1756.78
TXN0045965,U02260,2025-08-16,Transport,3.65
TXN0045966,U02799,2025-01-16,Transport,32.31
TXN0045967,U02207,2025-03-21,Food & Drink,10.78
TXN0045968,U05741,2025-08-21,Bills,399.69
TXN0045969,U01381,2024-06-15,Food & Drink,28.81
TXN0045970,U04582,2025-09-24,Transfer,924.97
TXN0045971,U02178,2024-12-02,Shopping,40.06
TXN0045972,U02558,2025-05-07,Transfer,314.92
TXN0045973,U06129,2025-02-02,Shopping,82.68
TXN0045974,U07534,2025-01-10,Food & Drink,36.58
TXN0045975,U00699,2025-03-06,Shopping,35.54
TXN0045976,U02330,2025-07-07,Transfer,936.94
TXN0045977,U06560,2024-09-03,Shopping,176.36
TXN0045978,U07658,2025-06-01,Bills,443.98
TXN0045979,U02939,2025-06-23,Transfer,179.4
TXN0045980,U00513,2025-10-16,Food & Drink,33.72
TXN0045981,U06646,2025-11-04,Food & Drink,54.59
TXN0045982,U02487,2025-04-12,Food & Drink,65.87
TXN0045983,U01659,2025-06-23,Entertainment,42.21
TXN0045984,U06104,2024-07-20,Crypto,878.97
TXN0045985,U07924,2024-01-26,Shopping,104.91
TXN0045986,U07105,2025-08-15,Transport,9.63
TXN0045987,U04910,2025-07-30,Shopping,39.16
TXN0045988,U05361,2025-03-30,Shopping,24.29
TXN0045989,U04896,2025-10-20,Stocks,2711.21
TXN0045990,U06429,2025-12-02,Shopping,182.9
TXN0045991,U03798,2025-10-28,Shopping,154.69
TXN0045992,U05863,2025-03-29,Shopping,153.16
TXN0045993,U01307,2025-10-03,Bills,331.61
TXN0045994,U06376,2025-09-29,Bills,466.04
TXN0045995,U04976,2024-10-18,Shopping,61.09
TXN0045996,U07019,2025-09-01,Transport,31.91
TXN0045997,U06947,2025-01-26,Stocks,4219.12
TXN0045998,U01898,2025-10-19,Shopping,123.39
TXN0045999,U01102,2025-05-04,Crypto,721.82
TXN0046000,U00900,2025-10-15,Shopping,94.08
TXN0046001,U07125,2024-11-28,Crypto,269.36
TXN0046002,U05802,2025-03-14,Transfer,1146.79
TXN0046003,U03883,2025-10-08,Shopping,6.91
TXN0046004,U00290,2025-07-24,Shopping,186.37
TXN0046005,U00377,2025-10-05,Bills,260.15
TXN0046006,U02028,2025-12-07,Food & Drink,13.35
TXN0046007,U07388,2025-02-01,Transfer,1509.45
TXN0046008,U00136,2025-09-15,Shopping,48.5
TXN0046009,U06106,2025-06-18,Travel,1095.4
TXN0046010,U06020,2025-02-15,Food & Drink,74.28
TXN0046011,U02840,2025-11-17,Bills,26.55
TXN0046012,U03416,2025-09-17,Food & Drink,54.51
TXN0046013,U02816,2025-09-17,Shopping,70.97
TXN0046014,U04941,2024-04-09,Shopping,185.4
TXN0046015,U00337,2025-08-13,Shopping,23.21
TXN0046016,U05729,2025-10-29,Food & Drink,21.39
TXN0046017,U02555,2025-03-30,Bills,169.08
TXN0046018,U00008,2025-11-25,Shopping,61.79
TXN0046019,U05671,2025-05-15,Transfer,685.22
TXN0046020,U01558,2025-12-23,Travel,2169.37
TXN0046021,U01113,2025-11-21,Food & Drink,25.04
TXN0046022,U02877,2025-10-10,Crypto,132.75
TXN0046023,U07705,2025-11-18,Transport,29.04
TXN0046024,U02521,2024-10-11,Shopping,196.66
TXN0046025,U05483,2025-11-15,Entertainment,47.85
TXN0046026,U01052,2025-04-24,Shopping,148.1
TXN0046027,U02452,2024-12-07,Travel,245.61
TXN0046028,U06660,2024-10-13,Food & Drink,60.88
TXN0046029,U02426,2025-08-27,Stocks,72.18
TXN0046030,U07369,2024-07-10,Transfer,660.92
TXN0046031,U02242,2025-04-21,Bills,223.96
TXN0046032,U01403,2025-11-22,Shopping,92.21
TXN0046033,U05540,2025-10-05,Transport,51.73
TXN0046034,U05788,2024-11-01,Travel,545.28
TXN0046035,U06680,2025-03-20,Transport,40.73
TXN0046036,U02581,2024-09-23,Food & Drink,14.09
TXN0046037,U06916,2025-12-28,Shopping,87.81
TXN0046038,U06670,2025-09-11,Bills,409.35
TXN0046039,U02153,2025-10-14,Bills,101.43
TXN0046040,U07212,2025-05-24,Stocks,2615.24
TXN0046041,U01971,2025-08-20,Bills,459.33
TXN0046042,U05256,2025-05-15,Transport,44.87
TXN0046043,U06693,2024-07-30,Food & Drink,10.33
TXN0046044,U04425,2025-06-02,Food & Drink,58.86
TXN0046045,U00522,2024-09-15,Bills,292.63
TXN0046046,U07195,2025-12-17,Crypto,975.48
TXN0046047,U03267,2025-12-09,Stocks,797.51
TXN0046048,U02381,2024-12-06,Transfer,1117.92
TXN0046049,U00496,2025-12-19,Shopping,166.71
TXN0046050,U06227,2025-12-15,Shopping,122.58
TXN0046051,U01656,2025-12-27,Bills,329.99
TXN0046052,U03453,2024-12-08,Shopping,55.65
TXN0046053,U04316,2025-12-17,Entertainment,66.17
TXN0046054,U02483,2024-11-08,Food & Drink,39.88
TXN0046055,U07518,2025-05-15,Food & Drink,22.38
TXN0046056,U01929,2025-07-10,Shopping,52.62
TXN0046057,U00530,2024-12-25,Food & Drink,53.08
TXN0046058,U06723,2025-12-10,Stocks,697.06
TXN0046059,U05302,2025-07-22,Food & Drink,3.32
TXN0046060,U01808,2025-10-26,Shopping,140.49
TXN0046061,U02604,2025-11-23,Entertainment,76.58
TXN0046062,U07508,2025-02-17,Food & Drink,44.22
TXN0046063,U02367,2025-10-07,Bills,404.16
TXN0046064,U01338,2024-11-28,Food & Drink,23.74
TXN0046065,U03872,2025-10-25,Shopping,83.52
TXN0046066,U00659,2025-12-25,Transport,21.95
TXN0046067,U06879,2025-10-31,Shopping,145.91
TXN0046068,U02842,2025-04-11,Shopping,85.13
TXN0046069,U05581,2025-08-25,Transport,12.39
TXN0046070,U03624,2025-01-10,Bills,406.52
TXN0046071,U04059,2025-11-21,Shopping,146.66
TXN0046072,U04850,2025-08-20,Shopping,132.77
TXN0046073,U03491,2025-10-09,Transport,51.31
TXN0046074,U03210,2025-07-20,Crypto,771.23
TXN0046075,U03747,2025-12-18,Food & Drink,79.67
TXN0046076,U05616,2025-12-21,Shopping,147.29
TXN0046077,U05971,2025-08-26,Shopping,56.97
TXN0046078,U05030,2025-04-16,Travel,635.72
TXN0046079,U05016,2025-09-07,Transfer,517.38
TXN0046080,U03994,2025-02-15,Food & Drink,15.42
TXN0046081,U02832,2025-12-28,Food & Drink,39.67
TXN0046082,U05822,2025-09-12,Food & Drink,46.41
TXN0046083,U04851,2025-11-02,Transfer,1247.75
TXN0046084,U06719,2025-11-01,Transport,17.69
TXN0046085,U04511,2025-09-23,Crypto,467.21
TXN0046086,U05782,2024-03-01,Transfer,51.4
TXN0046087,U06670,2025-11-05,Crypto,664.42
TXN0046088,U02261,2025-01-17,Entertainment,109.89
TXN0046089,U05879,2024-09-28,Crypto,202.35
TXN0046090,U01311,2025-02-05,Food & Drink,57.58
TXN0046091,U05174,2025-02-27,Food & Drink,69.94
TXN0046092,U07262,2025-12-19,Shopping,23.99
TXN0046093,U06037,2025-10-27,Bills,77.6
TXN0046094,U06473,2024-09-05,Shopping,9.94
TXN0046095,U02313,2025-12-04,Crypto,288.98
TXN0046096,U06331,2025-07-21,Food & Drink,44.63
TXN0046097,U05534,2025-12-26,Stocks,680.68
TXN0046098,U01586,2025-11-16,Transfer,504.09
TXN0046099,U03208,2025-05-28,Bills,187.33
TXN0046100,U02972,2025-09-06,Food & Drink,60.81
TXN0046101,U04298,2025-07-23,Transfer,881.57
TXN0046102,U00232,2025-05-25,Food & Drink,58.87
TXN0046103,U03686,2025-09-18,Food & Drink,68.13
TXN0046104,U00068,2025-10-29,Entertainment,124.28
TXN0046105,U07047,2024-12-03,Entertainment,56.86
TXN0046106,U05341,2025-02-26,Food & Drink,23.87
TXN0046107,U06430,2025-06-20,Transport,33.18
TXN0046108,U05370,2025-09-06,Travel,622.34
TXN0046109,U06730,2024-12-22,Shopping,64.17
TXN0046110,U00699,2025-03-12,Travel,343.02
TXN0046111,U04686,2025-09-03,Transfer,276.82
TXN0046112,U00609,2025-02-10,Food & Drink,57.49
TXN0046113,U04469,2025-11-28,Transfer,720.07
TXN0046114,U07827,2024-08-17,Transport,47.32
TXN0046115,U06576,2025-11-27,Travel,750.77
TXN0046116,U02798,2025-05-08,Food & Drink,14.95
TXN0046117,U01238,2025-10-19,Transfer,806.36
TXN0046118,U00411,2025-04-29,Entertainment,71.49
TXN0046119,U00818,2024-05-01,Transfer,1691.95
TXN0046120,U02741,2025-12-17,Shopping,23.43
TXN0046121,U04786,2025-06-28,Shopping,95.93
TXN0046122,U02231,2024-05-22,Entertainment,107.43
TXN0046123,U05470,2025-09-03,Shopping,14.94
TXN0046124,U01932,2025-10-31,Bills,494.91
TXN0046125,U03721,2025-11-21,Transfer,1181.79
TXN0046126,U02777,2025-12-26,Transfer,1883.32
TXN0046127,U07301,2025-08-03,Shopping,54.08
TXN0046128,U01559,2024-11-20,Shopping,8.17
TXN0046129,U00701,2025-09-15,Food & Drink,14.26
TXN0046130,U01807,2025-06-29,Food & Drink,66.03
TXN0046131,U07024,2025-07-31,Transfer,1826.98
TXN0046132,U02973,2025-11-14,Transport,45.02
TXN0046133,U02136,2025-09-20,Crypto,85.53
TXN0046134,U03876,2025-08-19,Crypto,559.27
TXN0046135,U02886,2024-09-25,Crypto,681.29
TXN0046136,U04593,2025-12-07,Entertainment,90.66
TXN0046137,U02272,2025-08-21,Transport,40.88
TXN0046138,U02802,2024-02-24,Stocks,4595.8
TXN0046139,U07333,2025-10-17,Entertainment,9.24
TXN0046140,U06421,2024-08-23,Bills,489.04
TXN0046141,U01565,2025-10-06,Entertainment,115.07
TXN0046142,U07624,2025-12-03,Bills,344.46
TXN0046143,U01603,2024-03-16,Transfer,585.63
TXN0046144,U05707,2025-10-12,Food & Drink,7.15
TXN0046145,U01777,2025-06-06,Bills,121.92
TXN0046146,U01774,2025-07-21,Shopping,58.28
TXN0046147,U01897,2025-07-16,Shopping,151.39
TXN0046148,U00513,2025-05-18,Transfer,1068.4
TXN0046149,U03935,2024-11-16,Transport,6.28
TXN0046150,U00153,2025-10-30,Entertainment,99.67
TXN0046151,U04836,2024-12-30,Transfer,1592.51
TXN0046152,U01859,2024-06-07,Shopping,85.63
TXN0046153,U00276,2025-09-03,Shopping,159.95
TXN0046154,U04630,2024-12-11,Shopping,181.35
TXN0046155,U05147,2025-12-29,Entertainment,27.5
TXN0046156,U01983,2025-10-25,Shopping,189.39
TXN0046157,U02686,2024-05-19,Shopping,124.8
TXN0046158,U04985,2025-01-14,Shopping,39.39
TXN0046159,U07300,2024-11-20,Shopping,33.02
TXN0046160,U04479,2025-03-19,Crypto,588.96
TXN0046161,U03846,2025-02-15,Transfer,1601.63
TXN0046162,U03038,2025-05-16,Shopping,72.28
TXN0046163,U06607,2025-08-07,Food & Drink,51.75
TXN0046164,U07882,2025-07-05,Transfer,101.58
TXN0046165,U07040,2025-02-24,Transfer,282.42
TXN0046166,U05509,2025-12-25,Shopping,138.73
TXN0046167,U03275,2025-12-06,Food & Drink,31.26
TXN0046168,U05202,2024-08-16,Shopping,138.57
TXN0046169,U04945,2025-12-04,Food & Drink,71.97
TXN0046170,U06356,2024-10-02,Crypto,672.57
TXN0046171,U00021,2025-11-12,Crypto,571.0
TXN0046172,U01233,2025-04-02,Food & Drink,57.8
TXN0046173,U07348,2025-10-26,Transfer,1265.73
TXN0046174,U04605,2025-10-08,Bills,459.34
