user_id,signup_date,country,age,plan,adopted_features,churned,days_inactive
U05628,2024-03-21,Other,18,Standard,Card Payments; FX Transfer,1,187
U05629,2025-02-28,Spain,20,Standard,Vaults,0,16
U05630,2025-06-07,Portugal,19,Plus,Crypto,0,6
U05631,2025-09-05,Spain,31,Standard,FX Transfer,0,21
U05632,2025-09-17,France,31,Plus,FX Transfer,0,57
U05633,2024-07-30,Germany,32,Premium,FX Transfer; Card Payments; Budgeting; Stocks,1,122
U05634,2025-01-24,Poland,18,Plus,Crypto; Budgeting,1,177
U05635,2024-02-14,Spain,18,Standard,Vaults,0,68
U05636,2025-02-25,UK,44,Plus,Card Payments; Travel Insurance; Budgeting,0,28
U05637,2024-01-27,Spain,22,Standard,Budgeting; Vaults,1,134
U05638,2025-12-29,UK,18,Standard,FX Transfer,0,2
U05639,2024-04-27,Spain,49,Standard,Budgeting; Travel Insurance,0,60
U05640,2025-07-02,UK,45,Plus,Stocks; Card Payments; Budgeting,0,3
U05641,2024-01-11,Portugal,39,Standard,Vaults,0,12
U05642,2025-02-23,UK,31,Standard,Stocks,0,2
U05643,2025-08-23,Poland,31,Premium,Budgeting; Stocks; Card Payments; Crypto,0,28
U05644,2025-05-07,Germany,46,Standard,Budgeting; Card Payments,0,7
U05645,2025-09-29,Spain,49,Premium,Vaults; Stocks; Card Payments,0,11
U05646,2024-01-27,UK,22,Standard,Vaults; Budgeting,0,72
U05647,2025-07-17,Germany,43,Premium,Crypto; Card Payments,0,31
U05648,2025-01-10,UK,18,Standard,Travel Insurance,0,71
U05649,2025-02-03,Other,44,Standard,Card Payments; Travel Insurance,0,50
U05650,2024-10-18,UK,27,Plus,Rewards; Card Payments; Budgeting,1,95
U05651,2024-01-22,UK,19,Premium,Budgeting; Travel Insurance; Rewards; Stocks; Vaults,1,157
U05652,2025-07-30,France,40,Standard,Travel Insurance,0,17
U05653,2024-08-02,Poland,18,Plus,Vaults; Crypto; Travel Insurance,0,1
U05654,2024-11-04,Portugal,23,Plus,Rewards; Budgeting; Crypto,0,24
U05655,2025-12-28,UK,33,Standard,FX Transfer,0,1
U05656,2024-09-06,Other,18,Standard,Travel Insurance,0,17
U05657,2025-11-27,Spain,19,Standard,Rewards; FX Transfer,0,8
U05658,2025-07-27,Spain,38,Plus,Vaults; Rewards; Travel Insurance; Crypto,0,37
U05659,2025-11-03,UK,18,Standard,Travel Insurance; Rewards,0,1
U05660,2025-01-30,Poland,22,Premium,Crypto; Budgeting; Card Payments; Rewards,0,61
U05661,2025-10-25,UK,37,Premium,FX Transfer; Vaults; Travel Insurance; Budgeting; Crypto,0,5
U05662,2024-06-16,UK,29,Metal,FX Transfer; Card Payments; Rewards; Travel Insurance; Crypto,0,27
U05663,2024-03-09,Spain,53,Standard,FX Transfer; Rewards,1,95
U05664,2025-08-04,France,43,Plus,Crypto; Travel Insurance,0,68
U05665,2024-06-19,UK,27,Standard,Vaults,0,10
U05666,2024-01-21,UK,26,Metal,Crypto; FX Transfer; Budgeting; Rewards,0,20
U05667,2024-10-28,UK,39,Standard,FX Transfer,0,53
U05668,2024-02-02,UK,19,Premium,Stocks; FX Transfer,0,19
U05669,2024-06-20,Other,18,Standard,Crypto,1,102
U05670,2024-05-14,Poland,27,Premium,Card Payments; Travel Insurance; Rewards,0,57
U05671,2024-09-25,France,31,Standard,Crypto,1,231
U05672,2025-02-13,UK,41,Standard,Vaults; Stocks,0,35
U05673,2025-03-07,Spain,45,Plus,Budgeting,0,51
U05674,2024-10-19,France,30,Standard,Stocks; Rewards,0,51
U05675,2024-02-29,Poland,40,Metal,Stocks; Travel Insurance; Card Payments; Rewards,0,5
U05676,2025-12-23,UK,31,Premium,Budgeting; Card Payments; FX Transfer,0,2
U05677,2025-08-26,UK,42,Metal,Stocks; Vaults; Rewards; Card Payments,0,18
U05678,2025-11-23,France,48,Standard,Vaults,0,6
U05679,2024-03-19,Spain,18,Metal,Rewards; Vaults; FX Transfer,1,107
U05680,2025-03-11,Poland,23,Premium,Stocks; Crypto; Card Payments,0,55
U05681,2025-04-26,Poland,25,Standard,Stocks,0,4
U05682,2025-12-10,Poland,29,Standard,Stocks,0,2
U05683,2024-03-23,Portugal,35,Premium,Vaults; Stocks; Card Payments,1,164
U05684,2024-06-29,Germany,28,Premium,Card Payments; Stocks; Rewards,0,11
U05685,2024-01-08,Other,26,Plus,Card Payments,0,48
U05686,2025-11-10,France,55,Standard,FX Transfer,0,6
U05687,2024-08-18,Portugal,46,Plus,Rewards; Travel Insurance; Stocks,0,13
U05688,2024-01-08,Other,35,Standard,Card Payments,1,312
U05689,2025-01-26,UK,45,Plus,FX Transfer; Travel Insurance; Stocks,0,45
U05690,2024-12-13,UK,48,Metal,Rewards; Budgeting; FX Transfer,0,9
U05691,2025-09-05,UK,48,Standard,Travel Insurance,0,11
U05692,2024-10-12,UK,42,Standard,Card Payments; Crypto; Vaults; Budgeting,0,24
U05693,2025-06-07,UK,41,Standard,Stocks,0,39
U05694,2024-09-11,UK,44,Metal,FX Transfer; Rewards; Travel Insurance,0,61
U05695,2025-08-10,Other,41,Standard,Travel Insurance,0,12
U05696,2024-01-07,France,45,Plus,Travel Insurance; Vaults,1,107
U05697,2025-10-28,France,37,Metal,Travel Insurance; Card Payments; Stocks; Budgeting; Crypto,0,10
U05698,2024-01-03,Spain,36,Premium,Card Payments; Vaults,0,66
U05699,2024-03-17,Poland,37,Premium,FX Transfer,0,14
U05700,2024-03-04,Poland,31,Premium,Vaults,1,181
U05701,2025-11-29,Germany,39,Plus,Card Payments; Budgeting,0,1
U05702,2025-03-17,Poland,36,Standard,Card Payments; FX Transfer,0,64
U05703,2024-03-08,Germany,43,Standard,Rewards,1,150
U05704,2025-01-06,UK,30,Metal,Stocks; Travel Insurance; Vaults; Rewards; Card Payments; FX Transfer; Crypto,1,96
U05705,2024-07-25,Other,28,Standard,Budgeting,0,15
U05706,2024-02-21,UK,19,Standard,FX Transfer,0,71
U05707,2025-08-01,UK,18,Standard,Card Payments; Rewards,0,25
U05708,2024-10-18,Other,37,Plus,Stocks,0,47
U05709,2024-01-17,Other,27,Plus,Rewards; Budgeting; Travel Insurance,0,63
U05710,2025-04-21,Germany,38,Metal,Card Payments; Crypto; Vaults; Rewards,0,19
U05711,2025-09-25,Germany,48,Standard,Stocks,0,3
U05712,2025-12-24,Poland,36,Standard,Budgeting; Travel Insurance,0,1
U05713,2025-04-03,Poland,38,Plus,Stocks,0,12
U05714,2024-09-07,Poland,18,Plus,Vaults; Card Payments; Stocks,1,91
U05715,2025-07-15,Portugal,35,Standard,FX Transfer; Card Payments,0,10
U05716,2025-08-11,Other,31,Plus,Rewards,0,52
U05717,2025-04-24,Germany,47,Premium,Vaults,0,6
U05718,2025-02-09,Spain,18,Plus,Budgeting; Crypto; Card Payments; Rewards,1,109
U05719,2024-02-17,Portugal,44,Standard,Budgeting,1,123
U05720,2025-07-30,Other,21,Metal,Rewards; Stocks,1,92
U05721,2025-09-05,Poland,18,Premium,Travel Insurance; Stocks,0,4
U05722,2024-09-04,France,51,Metal,Card Payments; Rewards; Stocks,0,55
U05723,2024-09-12,Other,30,Standard,Travel Insurance,0,66
U05724,2025-03-05,France,46,Standard,FX Transfer; Travel Insurance; Crypto,1,109
U05725,2024-06-18,Germany,41,Plus,Card Payments,0,19
U05726,2024-01-11,Spain,45,Standard,Stocks; FX Transfer,1,118
U05727,2024-08-31,Spain,19,Premium,Rewards; Travel Insurance; Vaults,0,63
U05728,2025-11-21,Poland,30,Plus,Card Payments,0,6
U05729,2025-01-25,Germany,24,Metal,Crypto; Card Payments; FX Transfer; Travel Insurance,0,64
U05730,2024-03-05,France,50,Standard,Travel Insurance; Budgeting; Stocks,0,65
U05731,2024-06-25,UK,37,Standard,Travel Insurance,1,116
U05732,2024-11-06,Germany,31,Standard,Stocks,0,61
U05733,2025-02-05,France,24,Premium,Travel Insurance; Card Payments,0,46
U05734,2025-09-27,Poland,29,Standard,Card Payments; Crypto,0,16
U05735,2024-01-07,UK,41,Standard,Crypto,0,64
U05736,2025-01-05,Germany,46,Plus,Crypto,0,11
U05737,2025-08-29,Germany,37,Premium,Crypto; Rewards; FX Transfer,0,2
U05738,2025-02-24,UK,43,Plus,FX Transfer; Vaults,0,5
U05739,2025-11-30,UK,27,Premium,FX Transfer; Travel Insurance; Card Payments,0,9
U05740,2025-02-26,Spain,37,Standard,Vaults,0,49
U05741,2025-03-27,Poland,36,Plus,Stocks; Budgeting; Crypto,0,5
U05742,2024-11-26,Portugal,33,Standard,FX Transfer,1,110
U05743,2025-04-14,Germany,26,Plus,FX Transfer; Card Payments; Rewards; Travel Insurance,1,186
U05744,2025-05-08,UK,41,Standard,FX Transfer; Card Payments,0,5
U05745,2024-01-06,Other,19,Metal,Rewards; Crypto; FX Transfer,1,236
U05746,2024-04-28,UK,28,Plus,Stocks; Travel Insurance,0,75
U05747,2024-09-21,UK,31,Premium,FX Transfer; Budgeting; Crypto,0,48
U05748,2024-09-03,UK,36,Plus,Travel Insurance; Vaults; Crypto; Rewards,0,56
U05749,2024-03-26,Poland,30,Plus,Card Payments; Rewards; Crypto; Budgeting; Vaults; FX Transfer,0,18
U05750,2024-09-21,Poland,36,Plus,Rewards; Card Payments,0,77
U05751,2024-11-24,UK,18,Plus,FX Transfer; Rewards,0,5
U05752,2025-07-25,Portugal,37,Premium,Travel Insurance,0,1
U05753,2024-12-09,Spain,39,Plus,Crypto; FX Transfer; Card Payments; Rewards,0,67
U05754,2024-05-15,Spain,25,Standard,Card Payments; Travel Insurance,1,109
U05755,2024-08-04,France,33,Plus,Budgeting; Travel Insurance,0,7
U05756,2024-04-01,Other,33,Standard,Stocks,0,57
U05757,2024-02-23,UK,44,Plus,Vaults,0,41
U05758,2024-01-15,UK,31,Metal,Card Payments; Budgeting; Stocks; Rewards; Travel Insurance,0,75
U05759,2024-11-21,France,48,Standard,Vaults; FX Transfer; Crypto,0,40
U05760,2025-03-13,Other,33,Plus,Crypto; Vaults,0,33
U05761,2025-03-11,Other,33,Standard,Card Payments,0,14
U05762,2024-01-27,UK,24,Standard,FX Transfer; Crypto; Travel Insurance,0,50
U05763,2024-08-26,Poland,23,Standard,Stocks; Crypto,0,46
U05764,2025-11-02,Spain,49,Standard,Travel Insurance; Stocks,0,2
U05765,2024-01-27,Other,29,Standard,Budgeting,1,226
U05766,2025-03-26,Portugal,48,Premium,Stocks; Budgeting; Travel Insurance; Vaults,0,12
U05767,2024-04-30,UK,55,Standard,Rewards; FX Transfer,1,114
U05768,2025-01-08,Poland,47,Premium,Budgeting; Card Payments; Stocks,0,34
U05769,2025-06-19,UK,65,Standard,Budgeting,0,10
U05770,2025-07-26,Spain,42,Standard,Card Payments,0,42
U05771,2024-03-05,UK,34,Premium,Stocks; FX Transfer,1,156
U05772,2024-12-07,UK,33,Standard,Stocks,1,93
U05773,2025-01-04,France,31,Plus,Vaults,0,24
U05774,2024-01-01,Other,29,Premium,Vaults; Budgeting; Rewards; Crypto; Card Payments,1,111
U05775,2024-06-14,UK,32,Plus,Budgeting; Travel Insurance,0,16
U05776,2024-06-22,Poland,33,Premium,Crypto; Budgeting; Vaults; Stocks; Travel Insurance,1,164
U05777,2024-08-03,France,45,Standard,FX Transfer,0,49
U05778,2025-06-01,UK,31,Plus,FX Transfer; Vaults,0,39
U05779,2024-03-18,UK,44,Standard,Card Payments; Crypto,0,20
U05780,2024-01-12,France,45,Standard,Stocks,1,197
U05781,2025-12-05,Spain,36,Standard,FX Transfer,0,3
U05782,2024-02-26,France,45,Standard,Travel Insurance,1,222
U05783,2024-05-31,Poland,41,Standard,Crypto,0,48
U05784,2025-05-30,Other,46,Premium,Budgeting; Card Payments; Travel Insurance; Vaults,0,36
U05785,2024-10-03,Poland,34,Standard,Stocks; Card Payments,1,287
U05786,2025-11-26,Spain,38,Standard,Card Payments; FX Transfer; Rewards,0,11
U05787,2025-06-29,France,34,Standard,Crypto,0,31
U05788,2024-04-14,Poland,38,Premium,Travel Insurance; Crypto; Card Payments,0,71
U05789,2024-03-26,Poland,26,Premium,Budgeting,0,21
U05790,2024-12-12,Poland,19,Standard,Rewards; Vaults,0,35
U05791,2025-12-24,Portugal,32,Metal,Card Payments; Stocks; Rewards; FX Transfer,0,1
U05792,2024-07-28,Portugal,34,Standard,Vaults,1,110
U05793,2025-08-31,Germany,34,Plus,Rewards,0,29
U05794,2024-04-20,Poland,52,Standard,Budgeting,1,94
U05795,2024-04-19,UK,45,Premium,Crypto; Stocks; FX Transfer,0,32
U05796,2025-01-26,Poland,40,Plus,Vaults; Rewards,0,6
U05797,2025-01-22,UK,37,Standard,FX Transfer,1,134
U05798,2024-04-26,Germany,41,Plus,FX Transfer,0,46
U05799,2024-11-02,France,20,Plus,Crypto; Vaults; Budgeting,0,42
U05800,2024-11-15,UK,40,Metal,Stocks; FX Transfer; Card Payments; Travel Insurance,0,25
U05801,2025-03-06,UK,48,Premium,Travel Insurance; Budgeting; Card Payments,0,45
U05802,2024-04-27,UK,26,Standard,Vaults,0,61
U05803,2024-06-20,Portugal,37,Standard,Crypto,1,111
U05804,2024-05-21,Other,18,Plus,Rewards; Crypto,0,78
U05805,2025-04-03,UK,55,Metal,Crypto; Travel Insurance; Vaults; Card Payments,0,7
U05806,2025-10-26,UK,21,Standard,Travel Insurance; Card Payments,0,9
U05807,2025-10-18,Poland,18,Premium,Card Payments; FX Transfer; Crypto; Rewards,0,1
U05808,2024-09-23,Poland,59,Standard,Stocks,1,244
U05809,2025-02-07,UK,34,Plus,Vaults,0,26
U05810,2025-05-02,Spain,26,Standard,Vaults,0,82
U05811,2025-07-12,Spain,18,Standard,Crypto,0,69
U05812,2025-04-04,Spain,36,Standard,FX Transfer; Travel Insurance,0,7
U05813,2025-11-13,France,26,Standard,Card Payments,0,13
U05814,2024-11-20,UK,26,Premium,Rewards; Travel Insurance; Card Payments,0,25
U05815,2025-03-09,UK,26,Premium,Rewards; Crypto; Vaults; Travel Insurance,0,83
U05816,2025-11-02,Germany,32,Premium,Vaults,0,11
U05817,2025-03-26,Spain,48,Standard,Card Payments,1,124
U05818,2025-12-30,Portugal,70,Plus,Rewards; Travel Insurance; Card Payments,0,1
U05819,2024-04-24,France,37,Standard,Crypto,1,161
U05820,2024-10-15,UK,31,Plus,Vaults; Travel Insurance; Stocks,0,59
U05821,2025-10-22,Poland,27,Premium,Travel Insurance; Vaults,0,3
U05822,2024-12-28,Germany,44,Premium,Vaults; Travel Insurance; FX Transfer,1,95
U05823,2025-02-08,France,22,Premium,Budgeting; Travel Insurance; Crypto; Rewards,0,41
U05824,2024-05-13,Other,26,Standard,Crypto; Vaults,0,25
U05825,2025-11-11,Portugal,28,Standard,Card Payments,0,2
U05826,2024-05-30,Portugal,43,Standard,Crypto,0,20
U05827,2024-07-01,UK,39,Standard,FX Transfer; Crypto; Card Payments,0,6
U05828,2025-02-10,Germany,23,Plus,Stocks,0,28
U05829,2024-07-19,Portugal,29,Premium,Budgeting; Stocks; FX Transfer; Crypto,0,4
U05830,2025-11-23,Spain,36,Premium,Travel Insurance; Stocks; Vaults; Rewards,0,11
U05831,2025-07-31,France,28,Premium,FX Transfer; Rewards; Crypto; Vaults,0,49
U05832,2024-05-10,Poland,53,Standard,Rewards; Stocks,0,64
U05833,2024-08-28,UK,33,Standard,Stocks; FX Transfer; Rewards; Card Payments,0,86
U05834,2024-10-30,France,36,Plus,Crypto; Travel Insurance; Card Payments,1,224
U05835,2025-08-29,France,39,Standard,Stocks,0,8
U05836,2025-06-21,Other,18,Standard,Stocks; Budgeting,0,18
U05837,2025-11-07,Portugal,37,Metal,Rewards; Travel Insurance; Card Payments; Stocks; Vaults; Budgeting; Crypto,0,6
U05838,2024-02-03,Spain,40,Plus,Card Payments; Stocks,0,9
U05839,2024-08-06,Spain,37,Plus,Stocks; Travel Insurance,1,100
U05840,2025-06-05,Poland,37,Metal,FX Transfer; Stocks; Budgeting; Vaults; Card Payments,0,23
U05841,2024-05-23,Spain,55,Standard,Vaults; Card Payments,1,173
U05842,2025-03-10,Poland,44,Standard,FX Transfer,0,13
U05843,2024-06-14,Portugal,26,Standard,Crypto,1,221
U05844,2024-06-29,Portugal,36,Premium,FX Transfer; Budgeting; Card Payments,0,11
U05845,2024-11-29,UK,51,Standard,Budgeting,0,31
U05846,2025-04-01,Germany,45,Standard,Rewards,1,203
U05847,2025-12-04,UK,57,Plus,Vaults,0,14
U05848,2025-03-26,Poland,18,Standard,Vaults,0,16
U05849,2024-10-04,Poland,22,Premium,Rewards; Crypto,0,26
U05850,2024-08-31,France,18,Standard,Rewards; Stocks,0,63
U05851,2024-12-10,Spain,27,Premium,Rewards; FX Transfer; Card Payments; Vaults,0,5
U05852,2025-09-18,Portugal,52,Premium,Budgeting; Vaults,0,49
U05853,2024-02-20,Portugal,36,Standard,Budgeting; Travel Insurance,1,108
U05854,2025-02-12,UK,36,Standard,Stocks,0,6
U05855,2024-09-03,UK,39,Metal,Vaults; FX Transfer; Rewards; Card Payments,0,14
U05856,2025-06-23,UK,26,Plus,Travel Insurance,0,8
U05857,2025-09-21,Germany,18,Plus,Travel Insurance; FX Transfer,0,11
U05858,2025-06-12,Spain,23,Premium,Card Payments; Stocks; Rewards,0,18
U05859,2024-05-07,Poland,25,Plus,Budgeting,1,150
U05860,2024-05-27,UK,33,Standard,FX Transfer,1,317
U05861,2025-09-25,France,47,Premium,Vaults; Crypto; Rewards; Stocks,0,13
U05862,2024-11-18,UK,28,Plus,Crypto,0,7
U05863,2024-01-01,France,41,Premium,Budgeting; Stocks; Vaults; Rewards,1,143
U05864,2025-02-21,UK,28,Plus,Crypto,0,17
U05865,2024-05-05,Poland,18,Plus,FX Transfer; Vaults,0,68
U05866,2025-10-01,Poland,30,Premium,Budgeting,0,30
U05867,2024-07-17,UK,23,Standard,FX Transfer,0,8
U05868,2025-11-27,UK,18,Metal,Rewards; Card Payments; Travel Insurance; Vaults; Budgeting,0,6
U05869,2025-03-01,Other,38,Standard,Budgeting,0,5
U05870,2024-05-06,UK,25,Metal,Card Payments; Crypto; Stocks; Vaults,1,298
U05871,2025-11-02,Poland,40,Premium,Rewards; Stocks; Budgeting,0,1
U05872,2025-04-13,Spain,33,Premium,Crypto; Travel Insurance; Stocks; Card Payments,0,43
U05873,2024-06-01,Other,40,Plus,Rewards; Budgeting,0,19
U05874,2024-03-19,Other,18,Plus,Crypto; Vaults; Card Payments,0,62
U05875,2024-04-29,UK,18,Plus,Vaults,0,24
U05876,2025-07-09,France,27,Premium,Card Payments; Travel Insurance,0,19
U05877,2024-06-22,UK,31,Plus,Travel Insurance; Stocks; Card Payments,0,23
U05878,2025-03-06,Spain,33,Standard,Card Payments; Rewards; Budgeting,0,14
U05879,2024-05-14,France,33,Standard,Travel Insurance; Vaults,0,42
U05880,2025-01-25,UK,18,Plus,Crypto; Vaults,0,53
U05881,2024-04-01,France,48,Premium,Card Payments; Crypto; Vaults; Budgeting,1,133
U05882,2025-06-13,UK,38,Plus,Budgeting; Rewards; Travel Insurance; Card Payments; Vaults; FX Transfer; Stocks,0,5
U05883,2024-05-14,France,51,Standard,Rewards; Card Payments; Travel Insurance; Stocks,0,37
U05884,2025-07-16,Spain,44,Plus,Budgeting; Vaults; Stocks,0,60
U05885,2024-06-25,UK,48,Metal,Stocks; FX Transfer; Crypto,0,26
U05886,2024-03-12,Spain,24,Premium,FX Transfer,0,17
U05887,2025-12-13,Spain,59,Metal,Budgeting; Travel Insurance; Stocks; Rewards,0,4
U05888,2024-05-05,Other,35,Standard,FX Transfer; Budgeting,1,108
U05889,2025-05-28,Other,22,Premium,Card Payments; Travel Insurance; Vaults,0,55
U05890,2024-05-14,Portugal,26,Plus,Crypto; FX Transfer; Card Payments; Rewards; Travel Insurance,1,210
U05891,2024-05-20,UK,21,Standard,Rewards,1,153
U05892,2024-12-07,Poland,47,Premium,FX Transfer,0,21
U05893,2024-09-23,France,40,Standard,Vaults,0,21
U05894,2025-04-21,Spain,37,Metal,Stocks; Crypto; FX Transfer; Card Payments; Vaults; Budgeting; Travel Insurance,0,59
U05895,2024-10-06,Spain,18,Plus,Rewards; Stocks; Crypto,0,10
U05896,2025-03-25,France,33,Standard,Vaults,0,38
U05897,2025-09-25,Spain,40,Standard,Vaults,0,9
U05898,2024-04-22,Other,31,Plus,Crypto,0,9
U05899,2024-01-13,France,18,Plus,Rewards,0,54
U05900,2024-03-23,UK,36,Standard,Rewards; Card Payments,0,60
U05901,2024-10-23,Other,29,Standard,Travel Insurance; Crypto; Vaults; Card Payments,0,1
U05902,2024-05-12,UK,44,Plus,Rewards; FX Transfer,1,144
U05903,2024-06-04,Portugal,43,Standard,Budgeting; Travel Insurance,1,375
U05904,2024-08-22,Poland,34,Plus,Travel Insurance; Crypto,0,6
U05905,2025-06-23,Portugal,46,Premium,FX Transfer; Crypto; Travel Insurance; Budgeting; Vaults,0,9
U05906,2024-08-18,Poland,45,Standard,FX Transfer,0,79
U05907,2024-04-26,UK,36,Premium,Stocks; Crypto,0,58
U05908,2024-09-10,Poland,43,Plus,Travel Insurance; FX Transfer,0,5
U05909,2025-02-06,UK,33,Metal,Rewards; Vaults; Stocks; Card Payments; Budgeting,0,16
U05910,2025-04-20,UK,36,Standard,Travel Insurance,0,18
U05911,2024-07-11,UK,18,Plus,Travel Insurance; Stocks; Vaults,0,27
U05912,2025-11-09,Poland,22,Premium,Vaults; Travel Insurance; FX Transfer,0,2
U05913,2024-01-01,Spain,31,Premium,Budgeting; Rewards; Stocks; Vaults,0,27
U05914,2025-03-23,UK,23,Standard,FX Transfer,0,14
U05915,2025-08-03,UK,20,Standard,Stocks,0,11
U05916,2025-11-04,Other,28,Premium,Stocks; Vaults,0,11
U05917,2024-06-11,Poland,42,Plus,Vaults; Rewards,1,188
U05918,2025-03-09,Other,42,Plus,Rewards; Stocks; Vaults,0,29
U05919,2024-02-26,Poland,35,Standard,Crypto; Rewards,0,8
U05920,2025-09-21,UK,28,Plus,Vaults,0,2
U05921,2024-01-25,UK,41,Standard,Vaults,0,22
U05922,2025-03-23,Poland,39,Standard,Travel Insurance; Vaults,0,11
U05923,2024-02-08,Poland,34,Standard,FX Transfer; Vaults,1,121
U05924,2025-08-27,Poland,18,Plus,Travel Insurance,0,23
U05925,2024-10-13,Poland,30,Plus,Card Payments; Budgeting; Crypto; Vaults; FX Transfer; Stocks,0,19
U05926,2024-04-02,France,41,Standard,Stocks,0,73
U05927,2024-04-21,Poland,28,Standard,Budgeting,1,112
U05928,2024-04-12,Spain,24,Standard,Budgeting,0,43
U05929,2025-04-18,Germany,21,Standard,Card Payments; Stocks,0,26
U05930,2025-03-18,Spain,25,Standard,FX Transfer; Crypto; Travel Insurance,0,49
U05931,2024-11-07,Poland,18,Premium,Travel Insurance; Budgeting; Card Payments,1,103
U05932,2024-01-04,Germany,18,Metal,Rewards; Vaults; Stocks; Budgeting; Crypto,0,28
U05933,2024-06-18,France,43,Plus,Travel Insurance,0,3
U05934,2025-08-25,Poland,30,Standard,Stocks,0,6
U05935,2024-03-16,Germany,23,Plus,Crypto,0,50
U05936,2024-04-13,Other,24,Plus,Crypto,0,49
U05937,2024-06-08,Spain,37,Standard,Stocks; Rewards; FX Transfer,0,62
U05938,2024-03-08,Germany,49,Metal,Budgeting; Stocks,1,114
U05939,2025-09-22,Spain,19,Plus,Card Payments,0,6
U05940,2025-02-18,Germany,25,Standard,FX Transfer,0,10
U05941,2024-04-24,UK,23,Plus,FX Transfer,0,74
U05942,2025-05-28,UK,18,Premium,Crypto; Vaults; Card Payments,0,2
U05943,2024-08-10,Poland,52,Standard,Vaults,1,118
U05944,2025-03-02,France,29,Standard,Rewards,0,54
U05945,2025-06-14,UK,32,Standard,Crypto; Budgeting,0,1
U05946,2025-06-05,Spain,29,Plus,Vaults,0,4
U05947,2025-12-02,UK,28,Plus,Travel Insurance; Rewards,0,23
U05948,2025-01-14,Poland,34,Premium,FX Transfer; Card Payments; Travel Insurance; Budgeting,0,22
U05949,2024-10-22,Poland,34,Standard,Crypto,0,34
U05950,2024-03-09,Other,40,Standard,Stocks; Crypto; Travel Insurance,0,20
U05951,2025-01-15,France,31,Standard,Crypto; FX Transfer,0,33
U05952,2025-05-29,Germany,18,Premium,FX Transfer; Card Payments; Vaults; Budgeting,0,6
U05953,2025-08-29,France,39,Plus,Vaults; Rewards; Crypto,0,38
U05954,2025-08-13,UK,27,Plus,Rewards,0,15
U05955,2024-02-12,Poland,42,Standard,Stocks,0,2
U05956,2024-09-04,UK,35,Plus,Crypto; Vaults,0,73
U05957,2024-03-08,France,31,Premium,Rewards; Card Payments; FX Transfer,1,164
U05958,2024-11-07,Portugal,18,Standard,Stocks; Rewards,0,34
U05959,2025-07-06,Spain,27,Plus,Card Payments; Stocks; FX Transfer,0,42
U05960,2024-07-17,Spain,19,Standard,Card Payments,1,140
U05961,2025-07-03,Spain,18,Plus,Travel Insurance; FX Transfer; Budgeting,0,29
U05962,2025-06-01,Germany,41,Standard,Rewards,0,13
U05963,2025-02-09,France,56,Plus,FX Transfer; Stocks; Crypto,0,1
U05964,2025-06-23,Spain,32,Standard,Crypto,0,46
U05965,2024-03-28,France,31,Standard,Stocks,1,289
U05966,2025-07-18,Germany,29,Premium,FX Transfer; Budgeting; Card Payments; Crypto,0,20
U05967,2024-12-23,Germany,59,Premium,Card Payments,0,65
U05968,2025-08-27,Spain,37,Standard,Crypto; Card Payments,0,38
U05969,2025-08-25,Other,42,Standard,Budgeting,0,4
U05970,2025-09-24,Poland,35,Premium,Budgeting,0,3
U05971,2025-05-23,Germany,33,Standard,Stocks; Budgeting; FX Transfer,0,6
U05972,2024-05-08,Poland,46,Standard,Stocks; Card Payments,0,32
U05973,2025-08-10,UK,31,Standard,Rewards,0,18
U05974,2025-09-05,Poland,40,Standard,Card Payments; Vaults,0,2
U05975,2025-02-27,Germany,22,Plus,Travel Insurance; Card Payments; Crypto,0,11
U05976,2024-01-05,Spain,32,Premium,FX Transfer; Crypto; Stocks; Budgeting,1,176
U05977,2025-06-16,Spain,37,Standard,Card Payments,0,3
U05978,2024-02-25,France,30,Standard,Budgeting,0,83
U05979,2025-05-31,UK,49,Standard,Rewards; Travel Insurance,0,21
U05980,2025-02-03,Portugal,35,Metal,Stocks; Crypto; Travel Insurance,0,18
U05981,2024-01-14,France,28,Standard,FX Transfer; Card Payments; Rewards,0,52
U05982,2025-05-06,France,30,Standard,Budgeting,0,48
U05983,2024-07-08,Spain,39,Premium,Rewards; Stocks; Crypto,0,25
U05984,2024-01-18,UK,37,Premium,Vaults; Travel Insurance,1,148
U05985,2025-10-13,Germany,38,Plus,Travel Insurance; FX Transfer; Budgeting; Card Payments; Stocks,0,20
U05986,2025-12-15,Other,51,Metal,Crypto; Travel Insurance; Budgeting; Stocks; Rewards; Card Payments,0,2
U05987,2025-05-03,Poland,44,Plus,Stocks,0,2
U05988,2025-07-15,UK,48,Metal,Travel Insurance; Card Payments; FX Transfer,0,1
U05989,2024-02-21,Germany,34,Standard,FX Transfer; Vaults; Stocks; Crypto; Travel Insurance; Card Payments,0,89
U05990,2025-07-11,Germany,33,Standard,Vaults,0,8
U05991,2024-08-22,Portugal,44,Premium,FX Transfer; Vaults; Budgeting,0,8
U05992,2025-10-24,Portugal,31,Premium,Stocks,0,3
U05993,2025-04-29,UK,43,Standard,Crypto,0,78
U05994,2024-03-17,Spain,41,Plus,Crypto,0,78
U05995,2024-03-31,Portugal,41,Plus,Travel Insurance; Rewards; Stocks,0,55
U05996,2025-02-22,UK,46,Metal,Crypto; Rewards; Vaults,0,2
U05997,2024-12-16,France,30,Premium,Vaults; Stocks; FX Transfer; Budgeting; Card Payments,0,47
U05998,2025-12-12,Spain,34,Standard,Travel Insurance,0,2
